age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic,vehicle_condition,order_type,vehicle_type,multiple_deliveries,is_festival,city_category,time,city,day,month,year,day_of_week,is_weekend,order_time_hour,order_time_of_day,pickup_time_minutes,distance,distance_type
38.0,4.8,21.186608,72.794136,21.316608,72.924136,fog,jam,0,buffet,motorcycle,1.0,no,semi-urban,49,SUR,23,3,2022,Wednesday,0,20,evening,10.0,19.760080920474554,very_long
38.0,3.5,26.766536,75.837333,26.906536,75.977333,windy,jam,2,meal,electric_scooter,0.0,no,urban,41,JAP,20,3,2022,Sunday,1,19,evening,10.0,20.86362506156607,very_long
27.0,4.6,12.935662,77.61413,13.005662,77.68413,sandstorms,low,1,meal,scooter,0.0,no,urban,14,BANG,29,3,2022,Tuesday,0,23,night,10.0,10.868212517103021,long
37.0,4.9,12.981615,80.231598,13.111615,80.361598,cloudy,medium,0,meal,motorcycle,2.0,no,metropolitian,44,CHEN,31,3,2022,Thursday,0,17,afternoon,15.0,20.18081128090421,very_long
31.0,4.0,30.893384,75.821202,30.973384,75.901202,cloudy,jam,2,buffet,electric_scooter,1.0,no,urban,35,LUDH,18,2,2022,Friday,0,21,night,5.0,11.719793996060904,long
31.0,4.9,18.536562,73.896485,18.566562,73.926485,windy,low,1,meal,scooter,0.0,no,metropolitian,24,PUNE,7,3,2022,Monday,0,23,night,-1425.0,4.596666925181527,short
39.0,4.9,19.12663,72.829976,19.15663,72.859976,cloudy,low,0,meal,motorcycle,1.0,no,urban,26,MUM,5,4,2022,Tuesday,0,22,night,15.0,4.58903875102421,short
21.0,4.6,30.332735,78.054222,30.402735,78.124222,sunny,jam,2,drinks,scooter,1.0,no,metropolitian,20,DEH,12,2,2022,Saturday,1,20,evening,15.0,10.280368205885216,long
35.0,4.7,18.516216,73.842527,18.556216,73.882527,cloudy,high,2,buffet,motorcycle,2.0,no,metropolitian,34,PUNE,17,3,2022,Thursday,0,13,afternoon,5.0,6.129149863507623,medium
21.0,4.9,30.873988,75.842739,31.003988,75.972739,cloudy,jam,0,snack,motorcycle,0.0,no,metropolitian,38,LUDH,16,2,2022,Wednesday,0,21,night,15.0,19.044189514363698,very_long
21.0,4.5,22.727021,75.884167,22.807021,75.964167,fog,jam,0,meal,motorcycle,2.0,no,metropolitian,39,INDO,25,3,2022,Friday,0,19,evening,5.0,12.100108934661812,long
20.0,4.6,18.53408,73.89852,18.64408,74.00852,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,29,PUNE,18,3,2022,Friday,0,17,afternoon,15.0,16.852688970823085,very_long
20.0,4.9,12.323225,76.630028,12.433225,76.740028,fog,low,2,meal,scooter,0.0,no,metropolitian,22,MYS,27,3,2022,Sunday,1,22,night,5.0,17.09799694004444,very_long
26.0,4.8,19.003517,72.82765,19.113517,72.93765,fog,medium,2,meal,scooter,1.0,no,metropolitian,25,MUM,31,3,2022,Thursday,0,17,afternoon,15.0,16.830461294557434,very_long
39.0,4.0,19.874449,75.360232,19.924449,75.410232,sandstorms,jam,1,buffet,motorcycle,1.0,no,metropolitian,32,AURG,15,2,2022,Tuesday,0,20,evening,5.0,7.631544914988776,medium
38.0,4.8,21.149834,72.778666,21.159834,72.788666,fog,low,2,drinks,electric_scooter,1.0,no,,19,SUR,11,3,2022,Friday,0,9,morning,5.0,1.5204696675466998,short
22.0,4.9,25.450329,81.834279,25.560329,81.944279,cloudy,low,0,drinks,motorcycle,0.0,no,metropolitian,21,ALH,12,2,2022,Saturday,1,23,night,15.0,16.47656243003359,very_long
33.0,4.3,26.902328,75.794257,26.952328,75.844257,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,21,JAP,15,3,2022,Tuesday,0,23,night,5.0,7.44864451602914,medium
38.0,4.7,30.88722,75.804893,31.02722,75.944893,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,43,LUDH,16,2,2022,Wednesday,0,22,night,5.0,20.507468052337437,very_long
38.0,5.0,21.149834,72.778666,21.279834,72.908666,cloudy,medium,1,drinks,scooter,1.0,no,metropolitian,33,SUR,18,3,2022,Friday,0,17,afternoon,5.0,19.76237198367898,very_long
24.0,4.7,23.234631,77.401663,23.324631,77.491663,sunny,jam,2,drinks,motorcycle,,no,urban,10,BHP,14,2,2022,Monday,0,20,evening,10.0,13.588908817419535,long
23.0,4.4,26.47775,80.351569,26.49775,80.371569,fog,high,2,drinks,motorcycle,1.0,no,metropolitian,31,KNP,17,2,2022,Thursday,0,11,morning,5.0,2.9845664686061815,short
36.0,3.6,15.5696,73.742294,15.6496,73.822294,sandstorms,jam,2,meal,motorcycle,1.0,no,metropolitian,43,GOA,16,2,2022,Wednesday,0,21,night,10.0,12.350452449574242,long
23.0,4.9,12.299524,76.64262,12.369524,76.71262,sunny,jam,2,snack,scooter,1.0,no,urban,19,MYS,4,3,2022,Friday,0,21,night,15.0,10.88143182310278,long
25.0,4.7,26.902328,75.794257,27.032328,75.924257,sandstorms,low,1,snack,motorcycle,1.0,no,urban,17,JAP,6,4,2022,Wednesday,0,22,night,10.0,19.36342948174777,very_long
21.0,5.0,26.913726,75.75282,26.923726,75.762821,sandstorms,low,1,drinks,motorcycle,0.0,no,metropolitian,13,JAP,15,3,2022,Tuesday,0,10,morning,15.0,1.4898452333109367,short
32.0,4.7,11.021278,76.995017,11.081278,77.055017,cloudy,jam,0,buffet,motorcycle,1.0,no,,25,COIMB,3,4,2022,Sunday,1,20,evening,15.0,9.348128423503157,medium
29.0,4.7,12.334022,76.618203,12.394022,76.678203,stormy,jam,1,meal,scooter,0.0,,urban,11,MYS,28,3,2022,Monday,0,21,night,10.0,9.326428318803535,medium
30.0,4.5,12.906229,77.596791,13.036229,77.726791,windy,medium,1,snack,motorcycle,1.0,no,metropolitian,28,BANG,4,4,2022,Monday,0,18,evening,5.0,20.183799025948787,very_long
35.0,4.7,21.157735,72.768778,21.177735,72.788778,fog,low,1,snack,motorcycle,1.0,no,metropolitian,18,SUR,30,3,2022,Wednesday,0,10,morning,5.0,3.04081604085675,short
25.0,5.0,,,,,fog,jam,1,snack,scooter,1.0,no,metropolitian,34,VAD,6,4,2022,Wednesday,0,22,night,15.0,,
22.0,4.5,22.725835,75.887648,22.765835,75.927648,sunny,high,0,drinks,motorcycle,1.0,yes,urban,50,INDO,9,3,2022,Wednesday,0,14,afternoon,15.0,6.050486021641428,medium
36.0,5.0,21.160437,72.774209,21.180437,72.794209,fog,low,0,meal,motorcycle,,no,,25,SUR,5,3,2022,Saturday,1,10,morning,5.0,3.0407902113990954,short
39.0,4.1,12.970221,77.645396,12.980221,77.655396,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,22,BANG,9,3,2022,Wednesday,0,10,morning,10.0,1.5525879817947141,short
32.0,4.9,23.355164,85.324097,23.465164,85.434097,sandstorms,medium,1,buffet,scooter,1.0,no,metropolitian,23,RANCHI,10,3,2022,Thursday,0,17,afternoon,10.0,16.60119759495163,very_long
24.0,4.8,12.975377,77.696664,13.065377,77.786664,sandstorms,low,0,meal,motorcycle,1.0,no,urban,23,BANG,2,4,2022,Saturday,1,22,night,5.0,13.97205302455759,long
28.0,5.0,22.53796,88.349843,22.56796,88.379843,sunny,low,0,meal,motorcycle,0.0,no,metropolitian,17,KOL,11,2,2022,Friday,0,23,night,-1425.0,4.540797338774,short
27.0,4.1,11.003669,76.976494,11.043669,77.016494,fog,high,2,buffet,scooter,1.0,no,metropolitian,33,COIMB,15,3,2022,Tuesday,0,12,morning,5.0,6.232373129283698,medium
37.0,4.6,26.90294,75.793007,26.92294,75.813007,cloudy,low,0,buffet,motorcycle,1.0,no,,26,JAP,3,3,2022,Thursday,0,8,morning,15.0,2.979626144829987,short
26.0,4.9,12.913041,77.683237,12.943041,77.713237,sunny,medium,0,snack,motorcycle,0.0,no,metropolitian,24,BANG,9,3,2022,Wednesday,0,18,evening,10.0,4.65819360783491,short
37.0,3.9,19.1813,72.836191,19.2913,72.946191,windy,jam,2,meal,scooter,1.0,no,metropolitian,37,MUM,4,4,2022,Monday,0,19,evening,10.0,16.821912713961545,very_long
34.0,4.9,,,,,cloudy,jam,0,meal,motorcycle,1.0,no,metropolitian,34,VAD,17,3,2022,Thursday,0,20,evening,15.0,,
36.0,4.4,26.905287,75.794592,27.015287,75.904592,fog,jam,2,snack,scooter,1.0,no,metropolitian,43,JAP,4,3,2022,Friday,0,21,night,15.0,16.38489468676721,very_long
32.0,4.8,11.000762,76.981876,11.010762,76.991876,cloudy,low,2,snack,scooter,1.0,no,metropolitian,19,COIMB,30,3,2022,Wednesday,0,8,morning,15.0,1.5581398113186737,short
36.0,4.6,13.027018,80.254791,13.037018,80.264791,windy,low,1,meal,scooter,1.0,no,metropolitian,27,CHEN,1,4,2022,Friday,0,9,morning,5.0,1.5524148945455951,short
34.0,4.9,12.310972,76.659264,12.370972,76.719264,sandstorms,low,2,drinks,motorcycle,1.0,no,metropolitian,28,MYS,30,3,2022,Wednesday,0,23,night,5.0,9.326829542520468,medium
25.0,4.5,21.149569,72.772697,21.179569,72.802697,sunny,jam,1,drinks,motorcycle,1.0,no,metropolitian,19,SUR,15,3,2022,Tuesday,0,20,evening,15.0,4.561269432005461,short
29.0,4.3,19.254567,72.848923,19.274567,72.868923,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,20,MUM,21,3,2022,Monday,0,9,morning,15.0,3.058281575249995,short
21.0,5.0,11.02091,76.940432,11.05091,76.970432,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,30,COIMB,11,3,2022,Friday,0,21,night,15.0,4.674184358398377,short
36.0,4.5,18.927584,72.832585,19.017584,72.922585,windy,medium,2,buffet,electric_scooter,1.0,no,metropolitian,27,MUM,12,3,2022,Saturday,1,18,evening,5.0,13.773737657079298,long
25.0,4.8,21.157735,72.768778,21.167735,72.778778,cloudy,high,1,meal,scooter,0.0,no,metropolitian,23,SUR,19,3,2022,Saturday,1,12,morning,5.0,1.5204319193295497,short
31.0,4.9,22.5491,88.400467,22.6091,88.460467,cloudy,low,2,snack,scooter,0.0,no,metropolitian,16,KOL,13,2,2022,Sunday,1,23,night,5.0,9.080801999742826,medium
35.0,4.6,,81.835585,25.527687,81.905585,sunny,low,1,snack,motorcycle,1.0,no,metropolitian,23,ALH,14,2,2022,Monday,0,22,night,5.0,,
25.0,5.0,25.453436,81.833167,25.493436,81.873167,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,28,ALH,17,2,2022,Thursday,0,17,afternoon,10.0,5.992191829586483,medium
33.0,4.8,21.149569,72.772697,21.199569,72.822697,sunny,low,1,snack,motorcycle,1.0,no,urban,12,SUR,30,3,2022,Wednesday,0,22,night,10.0,7.601876617115989,medium
25.0,4.5,12.299524,76.64262,12.309524,76.65262,sunny,low,0,drinks,motorcycle,1.0,no,metropolitian,18,MYS,11,3,2022,Friday,0,10,morning,5.0,1.5545771256173964,short
38.0,5.0,19.120083,72.907385,19.130083,72.917385,sandstorms,high,0,meal,motorcycle,1.0,no,metropolitian,33,MUM,3,3,2022,Thursday,0,11,morning,5.0,1.529751878579505,short
31.0,4.2,12.970324,77.645748,13.080324,77.755748,cloudy,jam,1,meal,scooter,1.0,no,metropolitian,39,BANG,16,3,2022,Wednesday,0,21,night,5.0,17.0767871164594,very_long
26.0,4.9,23.351058,85.325731,23.391058,85.365731,windy,high,2,snack,electric_scooter,1.0,no,urban,22,RANCHI,21,3,2022,Monday,0,12,morning,10.0,6.037614687084906,medium
38.0,4.2,21.175975,72.795503,21.225975,72.845503,windy,jam,2,snack,motorcycle,1.0,no,metropolitian,33,SUR,7,3,2022,Monday,0,21,night,10.0,7.601245065529116,medium
39.0,4.8,18.516216,73.842527,18.546216,73.872527,fog,jam,2,drinks,motorcycle,2.0,no,metropolitian,34,PUNE,13,3,2022,Sunday,1,21,night,5.0,4.596926091184748,short
37.0,4.8,18.636215,73.751081,18.646215,73.761081,stormy,low,1,meal,scooter,1.0,no,metropolitian,29,PUNE,28,3,2022,Monday,0,10,morning,10.0,1.5318406299867455,short
35.0,4.6,22.311358,73.164798,22.441358,73.294798,fog,medium,1,snack,scooter,2.0,no,metropolitian,40,VAD,2,4,2022,Saturday,1,17,afternoon,10.0,19.688340311678566,very_long
35.0,4.8,10.006881,76.345397,10.056881,76.395397,stormy,medium,2,drinks,electric_scooter,1.0,no,metropolitian,26,KOC,11,2,2022,Friday,0,18,evening,10.0,7.80279377922801,medium
21.0,4.7,26.910262,75.783013,26.930262,75.803013,cloudy,low,0,drinks,motorcycle,0.0,no,urban,15,JAP,21,3,2022,Monday,0,9,morning,15.0,2.9795405223586338,short
24.0,4.9,22.310329,73.169083,22.400329,73.259083,sunny,jam,0,drinks,motorcycle,0.0,no,metropolitian,22,VAD,4,3,2022,Friday,0,20,evening,5.0,13.631339548300275,long
38.0,4.6,11.016298,76.972076,11.106298,77.062076,sunny,jam,2,buffet,scooter,1.0,no,metropolitian,27,COIMB,29,3,2022,Tuesday,0,19,evening,15.0,14.0219570899938,long
36.0,4.3,12.337978,76.616792,12.427978,76.706792,sandstorms,jam,2,meal,scooter,1.0,no,metropolitian,33,MYS,20,3,2022,Sunday,1,19,evening,5.0,13.989146264477116,long
22.0,4.6,13.026286,80.275235,13.036286,80.285235,stormy,low,2,snack,electric_scooter,1.0,no,metropolitian,17,CHEN,19,3,2022,Saturday,1,8,morning,5.0,1.5524171298912166,short
24.0,4.6,18.543626,73.905101,18.553626,73.915101,fog,high,1,buffet,motorcycle,1.0,no,metropolitian,30,PUNE,9,3,2022,Wednesday,0,11,morning,10.0,1.532234790495708,short
37.0,4.8,17.426228,78.407495,17.476228,78.457495,sunny,jam,0,snack,motorcycle,1.0,no,metropolitian,25,HYD,28,3,2022,Monday,0,19,evening,15.0,7.683850219127101,medium
38.0,4.6,21.15276,72.778059,21.20276,72.828059,windy,jam,2,meal,motorcycle,0.0,no,metropolitian,25,SUR,5,4,2022,Tuesday,0,21,night,15.0,7.60180033473793,medium
39.0,4.0,12.3085,76.665808,12.3685,76.725808,windy,low,0,snack,motorcycle,1.0,no,metropolitian,28,MYS,7,3,2022,Monday,0,23,night,15.0,9.326872529115304,medium
36.0,5.0,13.026279,80.174568,13.116279,80.264568,windy,jam,1,drinks,scooter,1.0,no,metropolitian,25,CHEN,12,3,2022,Saturday,1,20,evening,5.0,13.970652591255588,long
33.0,4.8,26.90519,75.810753,26.99519,75.900753,windy,low,2,drinks,motorcycle,0.0,no,,20,JAP,4,4,2022,Monday,0,22,night,10.0,13.40635545530559,long
32.0,4.6,23.357804,85.325146,23.407804,85.375146,cloudy,medium,2,snack,scooter,0.0,no,urban,15,RANCHI,1,4,2022,Friday,0,17,afternoon,5.0,7.546712474612512,medium
26.0,4.9,19.120083,72.907385,19.140083,72.927385,fog,low,1,snack,scooter,0.0,no,metropolitian,13,MUM,1,4,2022,Friday,0,9,morning,10.0,3.059460076834105,short
21.0,4.8,19.176269,72.836721,19.206269,72.866721,fog,jam,2,meal,scooter,1.0,no,metropolitian,29,MUM,30,3,2022,Wednesday,0,21,night,10.0,4.5883872060778055,short
35.0,4.3,12.297954,76.665169,12.427954,76.795169,stormy,jam,2,snack,scooter,0.0,no,metropolitian,41,MYS,29,3,2022,Tuesday,0,21,night,5.0,20.20729968887068,very_long
32.0,4.9,23.333017,85.3172,23.443017,85.4272,sandstorms,medium,2,buffet,electric_scooter,1.0,no,metropolitian,23,RANCHI,14,3,2022,Monday,0,17,afternoon,15.0,16.60246716832672,very_long
22.0,4.8,22.31279,73.170283,22.39279,73.250283,sandstorms,low,1,buffet,motorcycle,0.0,no,,10,VAD,20,3,2022,Sunday,1,22,night,15.0,12.11684826095673,long
29.0,4.5,18.569156,73.774723,18.659156,73.864723,cloudy,medium,0,drinks,motorcycle,1.0,no,urban,33,PUNE,2,4,2022,Saturday,1,18,evening,10.0,13.787603106955784,long
37.0,4.7,,,,,sunny,jam,2,snack,scooter,1.0,no,urban,24,AGR,16,2,2022,Wednesday,0,19,evening,5.0,,
35.0,5.0,12.337978,76.616792,12.367978,76.646792,cloudy,low,0,snack,motorcycle,1.0,no,urban,27,MYS,9,3,2022,Wednesday,0,23,night,15.0,4.66331041671685,short
24.0,4.7,,,,,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,24,VAD,23,3,2022,Wednesday,0,22,night,5.0,,
26.0,4.6,22.32,73.17,22.38,73.23,windy,low,1,buffet,scooter,0.0,no,metropolitian,11,VAD,5,4,2022,Tuesday,0,23,night,10.0,9.087720328091445,medium
36.0,4.8,19.22384,72.841347,19.30384,72.921347,fog,jam,0,snack,motorcycle,1.0,no,metropolitian,52,MUM,2,3,2022,Wednesday,0,20,evening,15.0,12.233151216488597,long
29.0,4.7,13.086438,80.220672,13.216439,80.350672,cloudy,jam,0,drinks,motorcycle,2.0,yes,urban,46,CHEN,29,3,2022,Tuesday,0,19,evening,5.0,20.176709024393567,very_long
26.0,4.8,27.163303,78.057044,27.273303,78.167044,sunny,medium,0,drinks,motorcycle,0.0,no,metropolitian,19,AGR,12,2,2022,Saturday,1,17,afternoon,5.0,16.368215933468093,very_long
25.0,4.6,13.086438,80.220672,13.136439,80.270672,cloudy,low,0,meal,motorcycle,1.0,no,metropolitian,22,CHEN,1,4,2022,Friday,0,23,night,15.0,7.760937776419092,medium
29.0,4.9,26.910262,75.783013,27.000262,75.873013,sunny,jam,1,buffet,scooter,0.0,no,urban,12,JAP,27,3,2022,Sunday,1,21,night,5.0,13.406088270680275,long
20.0,4.8,26.913987,75.752891,26.993987,75.832891,cloudy,low,0,meal,motorcycle,1.0,no,metropolitian,21,JAP,25,3,2022,Friday,0,23,night,10.0,11.916582838288104,long
33.0,4.9,27.195928,77.998092,27.215928,78.018092,windy,high,0,meal,motorcycle,1.0,no,metropolitian,40,AGR,11,2,2022,Friday,0,11,morning,5.0,2.976185616575918,short
24.0,4.5,26.766536,75.837333,26.876536,75.947333,sandstorms,jam,0,meal,motorcycle,0.0,no,urban,26,JAP,14,3,2022,Monday,0,20,evening,10.0,16.3938118808,very_long
24.0,4.9,12.970221,77.645396,13.040221,77.715396,sandstorms,medium,0,drinks,motorcycle,1.0,no,urban,24,BANG,18,3,2022,Friday,0,18,evening,15.0,10.867476143445908,long
34.0,4.8,12.939496,77.625999,13.029496,77.715999,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,27,BANG,4,3,2022,Friday,0,22,night,15.0,13.973037056670602,long
27.0,4.7,22.310526,73.170937,22.350526,73.210937,cloudy,high,0,buffet,motorcycle,1.0,no,metropolitian,24,VAD,11,3,2022,Friday,0,14,afternoon,10.0,6.058870515565882,medium
25.0,4.7,17.483216,78.552111,17.523216,78.592111,sunny,high,1,drinks,motorcycle,0.0,no,metropolitian,13,HYD,11,3,2022,Friday,0,13,afternoon,5.0,6.1462436583934315,medium
34.0,4.9,13.066762,80.251865,13.176762,80.361865,windy,medium,2,snack,scooter,0.0,no,urban,23,CHEN,20,3,2022,Sunday,1,17,afternoon,5.0,17.07353769061412,very_long
32.0,4.2,22.32,73.17,22.39,73.24,windy,jam,1,buffet,motorcycle,1.0,no,metropolitian,35,VAD,31,3,2022,Thursday,0,20,evening,15.0,10.60216485230212,long
25.0,4.9,22.761226,75.887522,22.851226,75.977522,cloudy,low,0,drinks,motorcycle,0.0,no,metropolitian,20,INDO,18,3,2022,Friday,0,23,night,5.0,13.61082462242586,long
29.0,4.7,,73.766668,15.536205,73.796668,fog,low,0,drinks,motorcycle,1.0,no,urban,24,GOA,17,2,2022,Thursday,0,23,night,10.0,,
25.0,2.9,23.232357,77.429989,23.322357,77.519989,sunny,low,2,snack,scooter,1.0,no,urban,38,BHP,14,2,2022,Monday,0,23,night,5.0,13.589015006159281,long
23.0,4.9,26.905287,75.794592,26.975287,75.864592,fog,low,2,buffet,electric_scooter,1.0,no,metropolitian,22,JAP,27,3,2022,Sunday,1,22,night,15.0,10.427571382480686,long
25.0,4.7,26.891191,75.802083,26.951191,75.862083,windy,jam,1,buffet,motorcycle,0.0,no,urban,16,JAP,1,3,2022,Tuesday,0,21,night,5.0,8.938588654178497,medium
32.0,4.6,13.049645,80.242268,13.139645,80.332268,cloudy,medium,2,snack,scooter,1.0,no,urban,39,CHEN,16,3,2022,Wednesday,0,17,afternoon,10.0,13.970007989574006,long
26.0,4.9,19.875522,75.367127,20.005522,75.497127,sandstorms,low,1,drinks,motorcycle,0.0,no,urban,11,AURG,16,2,2022,Wednesday,0,22,night,15.0,19.839595859560617,very_long
25.0,4.6,22.311603,73.165012,22.321603,73.175012,windy,low,2,buffet,motorcycle,1.0,no,metropolitian,16,VAD,26,3,2022,Saturday,1,10,morning,10.0,1.5147873459323735,short
37.0,4.9,23.374878,85.335739,23.484878,85.445739,cloudy,medium,0,buffet,motorcycle,2.0,no,urban,46,RANCHI,2,4,2022,Saturday,1,18,evening,5.0,16.60006663605748,very_long
21.0,4.8,26.921411,75.793604,26.941411,75.813604,windy,low,1,meal,motorcycle,1.0,no,metropolitian,17,JAP,3,3,2022,Thursday,0,8,morning,5.0,2.979410112022739,short
32.0,3.6,19.120083,72.907385,19.250083,73.037385,windy,jam,1,drinks,motorcycle,1.0,no,metropolitian,39,MUM,23,3,2022,Wednesday,0,21,night,5.0,19.88336063154586,very_long
32.0,4.6,,,,,stormy,low,2,snack,electric_scooter,1.0,no,urban,21,BHP,17,2,2022,Thursday,0,8,morning,15.0,,
32.0,4.6,17.451976,78.385883,17.461976,78.395883,sandstorms,low,1,meal,scooter,0.0,no,metropolitian,22,HYD,19,3,2022,Saturday,1,8,morning,5.0,1.5367469794092732,short
36.0,4.9,17.411028,78.329645,17.521028,78.439645,sunny,jam,1,buffet,scooter,1.0,no,metropolitian,24,HYD,6,4,2022,Wednesday,0,21,night,10.0,16.903814838158784,very_long
25.0,4.5,22.515082,88.36783,22.645082,88.49783,windy,medium,2,drinks,electric_scooter,1.0,no,metropolitian,25,KOL,18,2,2022,Friday,0,19,evening,5.0,19.675003918662792,very_long
28.0,4.7,12.297954,76.665169,12.307954,76.675169,windy,high,1,meal,motorcycle,1.0,no,metropolitian,29,MYS,3,3,2022,Thursday,0,11,morning,15.0,1.5545816630911855,short
25.0,4.6,12.972532,77.608179,13.062532,77.698179,sunny,jam,2,buffet,electric_scooter,,no,urban,11,BANG,25,3,2022,Friday,0,20,evening,10.0,13.972131143083212,long
36.0,4.5,26.471529,80.313458,26.611529,80.453458,sunny,jam,1,snack,motorcycle,0.0,no,metropolitian,33,KNP,16,2,2022,Wednesday,0,21,night,5.0,20.887611087467715,very_long
27.0,4.8,18.543626,73.905101,18.673626,74.035101,cloudy,low,1,drinks,motorcycle,1.0,no,metropolitian,28,PUNE,12,3,2022,Saturday,1,22,night,5.0,19.915731481294102,very_long
22.0,4.8,19.221315,72.862381,19.311315,72.952381,sunny,jam,1,snack,motorcycle,0.0,no,metropolitian,17,MUM,6,4,2022,Wednesday,0,20,evening,15.0,13.762197002525635,long
22.0,5.0,10.994136,76.963303,11.004136,76.973303,sunny,low,2,snack,scooter,0.0,no,metropolitian,16,COIMB,5,4,2022,Tuesday,0,10,morning,15.0,1.5581570033504795,short
27.0,4.6,22.32,73.17,22.4,73.25,windy,jam,2,drinks,electric_scooter,1.0,no,metropolitian,17,VAD,25,3,2022,Friday,0,21,night,10.0,12.11655916281721,long
39.0,4.9,,,,,fog,low,1,buffet,scooter,1.0,no,urban,16,VAD,26,3,2022,Saturday,1,8,morning,15.0,,
23.0,4.7,,,,,sunny,jam,0,meal,motorcycle,1.0,no,urban,18,ALH,14,2,2022,Monday,0,21,night,10.0,,
21.0,4.6,21.160437,72.774209,21.230437,72.844209,fog,low,0,drinks,motorcycle,1.0,no,metropolitian,24,SUR,6,3,2022,Sunday,1,23,night,15.0,10.641928366460489,long
33.0,4.7,19.103249,72.846749,19.153249,72.896749,fog,jam,0,buffet,motorcycle,1.0,no,metropolitian,28,MUM,3,4,2022,Sunday,1,19,evening,15.0,7.648690101362526,medium
20.0,4.6,12.978453,77.643685,12.988453,77.653685,sandstorms,high,0,snack,motorcycle,0.0,no,metropolitian,25,BANG,13,3,2022,Sunday,1,11,morning,15.0,1.5525629397903205,short
38.0,4.5,11.010375,76.95295,11.060375,77.00295,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,24,COIMB,26,3,2022,Saturday,1,22,night,10.0,7.790314135591859,medium
38.0,4.9,23.333017,85.3172,23.373017,85.3572,sandstorms,high,0,meal,motorcycle,1.0,no,metropolitian,37,RANCHI,19,3,2022,Saturday,1,12,morning,10.0,6.037990253487766,medium
36.0,4.6,13.066762,80.251865,13.176762,80.361865,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,28,CHEN,6,3,2022,Sunday,1,23,night,10.0,17.07353769061412,very_long
33.0,4.1,12.98041,77.640489,13.00041,77.660489,stormy,low,0,buffet,motorcycle,1.0,no,,25,BANG,7,3,2022,Monday,0,9,morning,15.0,3.1050835221086417,short
21.0,5.0,22.725835,75.887648,22.745835,75.907648,stormy,low,1,meal,scooter,,no,metropolitian,11,INDO,15,3,2022,Tuesday,0,8,morning,15.0,3.025344768407918,short
31.0,4.8,,,,,sunny,high,2,buffet,electric_scooter,0.0,no,metropolitian,18,VAD,15,3,2022,Tuesday,0,12,morning,15.0,,
33.0,4.6,11.003681,76.975525,11.083681,77.055525,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,43,COIMB,4,3,2022,Friday,0,17,afternoon,10.0,12.464329297636581,long
25.0,4.1,17.410371,78.437225,17.430371,78.457225,windy,low,0,buffet,motorcycle,0.0,no,urban,23,HYD,17,3,2022,Thursday,0,10,morning,5.0,3.073787868356216,short
31.0,4.8,13.049645,80.242268,13.139645,80.332268,sunny,jam,2,meal,scooter,1.0,no,metropolitian,15,CHEN,27,3,2022,Sunday,1,20,evening,10.0,13.970007989574006,long
